date,sezon,lig,home,away,hg,ag,sonuc,hukmen,supheli_tekrar,match_id,url
2011-12-25,2011-2012,1. Lig,Esentepe KSKK,Dumlupınar TSK,5,0,H,0,0,1519,https://ktff.org/maclar/1519
2011-12-25,2011-2012,1. Lig,Çanakkale TSK,Gençlik Gücü TSK,1,5,A,0,0,1520,https://ktff.org/maclar/1520
2011-12-25,2011-2012,1. Lig,Mormenekşe GBSK,Binatlı YSK,3,2,H,0,0,1521,https://ktff.org/maclar/1521
2012-01-21,2011-2012,1. Lig,Hamitköy ŞHSK,Ozanköy SK,4,1,H,0,1,1523,https://ktff.org/maclar/1523
2012-01-21,2011-2012,1. Lig,Esentepe KSKK,Dumlupınar TSK,2,1,H,0,1,1526,https://ktff.org/maclar/1526
2012-01-22,2011-2012,Süper Lig,Yenicami AK,Lefke TSK,1,2,A,0,1,1236,https://ktff.org/maclar/1236
2012-01-28,2011-2012,Süper Lig,Lefke TSK,Türk Ocağı Limasol SK,1,1,D,0,0,1845,https://ktff.org/maclar/1845
2012-01-28,2011-2012,Süper Lig,Cihangir GSK,Göçmenköy İYSK,2,2,D,0,0,1846,https://ktff.org/maclar/1846
2012-01-28,2011-2012,Süper Lig,Yenicami AK,Gönyeli SK,3,1,H,0,0,1848,https://ktff.org/maclar/1848
2012-01-28,2011-2012,Süper Lig,Doğan Türk Birliği,Bostancı Bağcıl SK,2,2,D,0,0,1850,https://ktff.org/maclar/1850
2012-01-28,2011-2012,1. Lig,Hamitköy ŞHSK,Dumlupınar TSK,4,1,H,0,0,1929,https://ktff.org/maclar/1929
2012-01-28,2011-2012,1. Lig,Serdarlı GB,Baf Ülkü Yurdu,7,1,H,0,0,1930,https://ktff.org/maclar/1930
2012-01-28,2011-2012,1. Lig,Çanakkale TSK,Ozanköy SK,0,4,A,0,0,1931,https://ktff.org/maclar/1931
2012-01-29,2011-2012,Süper Lig,Küçük Kaymaklı TSK,Çetinkaya TSK,2,0,H,0,0,1847,https://ktff.org/maclar/1847
2012-01-29,2011-2012,Süper Lig,Bellapais Tatlısu HOSK,Lapta Türk Birliği SK,2,0,H,0,0,1849,https://ktff.org/maclar/1849
2012-01-29,2011-2012,Süper Lig,Mağusa Türk Gücü,Düzkaya KOSK,2,1,H,0,0,1851,https://ktff.org/maclar/1851
2012-01-29,2011-2012,1. Lig,Mormenekşe GBSK,Türkmenköy ASK,0,0,D,0,0,1932,https://ktff.org/maclar/1932
2012-01-29,2011-2012,1. Lig,Esentepe KSKK,Yeniboğaziçi DSK,3,1,H,0,0,1933,https://ktff.org/maclar/1933
2012-01-29,2011-2012,1. Lig,Binatlı YSK,Görneç KSK,1,1,D,0,0,1934,https://ktff.org/maclar/1934
2012-01-29,2011-2012,1. Lig,Alsancak Yeşilova SK,Gençlik Gücü TSK,2,3,A,0,0,1935,https://ktff.org/maclar/1935
2012-02-03,2011-2012,Süper Lig,Çetinkaya TSK,Cihangir GSK,2,1,H,0,0,1859,https://ktff.org/maclar/1859
2012-02-04,2011-2012,Süper Lig,Lapta Türk Birliği SK,Küçük Kaymaklı TSK,0,1,A,0,0,1860,https://ktff.org/maclar/1860
2012-02-04,2011-2012,Süper Lig,Göçmenköy İYSK,Mağusa Türk Gücü,1,1,D,0,0,1861,https://ktff.org/maclar/1861
2012-02-04,2011-2012,Süper Lig,Düzkaya KOSK,Yenicami AK,1,0,H,0,0,1863,https://ktff.org/maclar/1863
2012-02-04,2011-2012,1. Lig,Görneç KSK,Mormenekşe GBSK,4,1,H,0,0,1944,https://ktff.org/maclar/1944
2012-02-04,2011-2012,1. Lig,Ozanköy SK,Alsancak Yeşilova SK,2,2,D,0,0,1945,https://ktff.org/maclar/1945
2012-02-04,2011-2012,1. Lig,Baf Ülkü Yurdu,Esentepe KSKK,1,0,H,0,0,1946,https://ktff.org/maclar/1946
2012-02-05,2011-2012,Süper Lig,Türk Ocağı Limasol SK,Bellapais Tatlısu HOSK,2,1,H,0,0,1862,https://ktff.org/maclar/1862
2012-02-05,2011-2012,Süper Lig,Gönyeli SK,Doğan Türk Birliği,0,3,A,0,0,1864,https://ktff.org/maclar/1864
2012-02-05,2011-2012,Süper Lig,Bostancı Bağcıl SK,Lefke TSK,1,3,A,0,0,1865,https://ktff.org/maclar/1865
2012-02-05,2011-2012,1. Lig,Gençlik Gücü TSK,Binatlı YSK,5,1,H,0,0,1943,https://ktff.org/maclar/1943
2012-02-05,2011-2012,1. Lig,Türkmenköy ASK,Serdarlı GB,0,0,D,0,0,1947,https://ktff.org/maclar/1947
2012-02-05,2011-2012,1. Lig,Dumlupınar TSK,Çanakkale TSK,0,0,D,0,0,1948,https://ktff.org/maclar/1948
2012-02-05,2011-2012,1. Lig,Yeniboğaziçi DSK,Hamitköy ŞHSK,0,1,A,0,0,1949,https://ktff.org/maclar/1949
2012-02-10,2011-2012,Süper Lig,Yenicami AK,Göçmenköy İYSK,2,1,H,0,0,1873,https://ktff.org/maclar/1873
2012-02-11,2011-2012,Süper Lig,Küçük Kaymaklı TSK,Türk Ocağı Limasol SK,0,0,D,0,0,1874,https://ktff.org/maclar/1874
2012-02-11,2011-2012,Süper Lig,Lefke TSK,Gönyeli SK,4,0,H,0,0,1875,https://ktff.org/maclar/1875
2012-02-11,2011-2012,Süper Lig,Bellapais Tatlısu HOSK,Bostancı Bağcıl SK,1,3,A,0,0,1876,https://ktff.org/maclar/1876
2012-02-11,2011-2012,1. Lig,Çanakkale TSK,Yeniboğaziçi DSK,0,1,A,0,0,1957,https://ktff.org/maclar/1957
2012-02-11,2011-2012,1. Lig,Görneç KSK,Gençlik Gücü TSK,3,1,H,0,0,1958,https://ktff.org/maclar/1958
2012-02-11,2011-2012,1. Lig,Alsancak Yeşilova SK,Dumlupınar TSK,1,1,D,0,0,1959,https://ktff.org/maclar/1959
2012-02-11,2011-2012,1. Lig,Esentepe KSKK,Türkmenköy ASK,1,1,D,0,0,1960,https://ktff.org/maclar/1960
2012-02-12,2011-2012,Süper Lig,Cihangir GSK,Mağusa Türk Gücü,0,0,D,0,0,1877,https://ktff.org/maclar/1877
2012-02-12,2011-2012,Süper Lig,Çetinkaya TSK,Lapta Türk Birliği SK,1,0,H,0,0,1878,https://ktff.org/maclar/1878
2012-02-12,2011-2012,Süper Lig,Doğan Türk Birliği,Düzkaya KOSK,0,4,A,0,0,1879,https://ktff.org/maclar/1879
2012-02-12,2011-2012,1. Lig,Hamitköy ŞHSK,Baf Ülkü Yurdu,1,0,H,0,0,1961,https://ktff.org/maclar/1961
2012-02-12,2011-2012,1. Lig,Binatlı YSK,Ozanköy SK,2,0,H,0,0,1962,https://ktff.org/maclar/1962
2012-02-12,2011-2012,1. Lig,Mormenekşe GBSK,Serdarlı GB,0,1,A,0,0,1963,https://ktff.org/maclar/1963
2012-02-18,2011-2012,Süper Lig,Göçmenköy İYSK,Doğan Türk Birliği,1,1,D,0,0,1887,https://ktff.org/maclar/1887
2012-02-18,2011-2012,Süper Lig,Lapta Türk Birliği SK,Cihangir GSK,6,1,H,0,0,1888,https://ktff.org/maclar/1888
2012-02-18,2011-2012,Süper Lig,Düzkaya KOSK,Lefke TSK,3,1,H,0,0,1892,https://ktff.org/maclar/1892
2012-02-18,2011-2012,Süper Lig,Mağusa Türk Gücü,Yenicami AK,1,0,H,0,0,1893,https://ktff.org/maclar/1893
2012-02-18,2011-2012,1. Lig,Ozanköy SK,Görneç KSK,0,2,A,0,0,1972,https://ktff.org/maclar/1972
2012-02-18,2011-2012,1. Lig,Yeniboğaziçi DSK,Alsancak Yeşilova SK,0,0,D,0,0,1973,https://ktff.org/maclar/1973
2012-02-19,2011-2012,Süper Lig,Bostancı Bağcıl SK,Küçük Kaymaklı TSK,0,1,A,0,0,1889,https://ktff.org/maclar/1889
2012-02-19,2011-2012,Süper Lig,Gönyeli SK,Bellapais Tatlısu HOSK,3,4,A,0,0,1890,https://ktff.org/maclar/1890
2012-02-19,2011-2012,Süper Lig,Türk Ocağı Limasol SK,Çetinkaya TSK,1,2,A,0,0,1891,https://ktff.org/maclar/1891
2012-02-19,2011-2012,1. Lig,Türkmenköy ASK,Hamitköy ŞHSK,0,1,A,0,0,1971,https://ktff.org/maclar/1971
2012-02-19,2011-2012,1. Lig,Dumlupınar TSK,Binatlı YSK,3,0,H,0,0,1974,https://ktff.org/maclar/1974
2012-02-19,2011-2012,1. Lig,Serdarlı GB,Esentepe KSKK,2,1,H,0,0,1975,https://ktff.org/maclar/1975
2012-02-19,2011-2012,1. Lig,Gençlik Gücü TSK,Mormenekşe GBSK,4,1,H,0,0,1976,https://ktff.org/maclar/1976
2012-02-19,2011-2012,1. Lig,Baf Ülkü Yurdu,Çanakkale TSK,1,1,D,0,0,1977,https://ktff.org/maclar/1977
2012-02-24,2011-2012,Süper Lig,Çetinkaya TSK,Bostancı Bağcıl SK,3,1,H,0,0,1901,https://ktff.org/maclar/1901
2012-02-25,2011-2012,Süper Lig,Küçük Kaymaklı TSK,Gönyeli SK,3,0,H,0,0,1902,https://ktff.org/maclar/1902
2012-02-25,2011-2012,Süper Lig,Bellapais Tatlısu HOSK,Düzkaya KOSK,1,3,A,0,0,1903,https://ktff.org/maclar/1903
2012-02-25,2011-2012,Süper Lig,Lapta Türk Birliği SK,Türk Ocağı Limasol SK,1,1,D,0,0,1904,https://ktff.org/maclar/1904
2012-02-25,2011-2012,1. Lig,Binatlı YSK,Yeniboğaziçi DSK,2,2,D,0,0,1985,https://ktff.org/maclar/1985
2012-02-25,2011-2012,1. Lig,Mormenekşe GBSK,Esentepe KSKK,0,0,D,0,0,1986,https://ktff.org/maclar/1986
2012-02-25,2011-2012,1. Lig,Görneç KSK,Dumlupınar TSK,0,2,A,0,0,1988,https://ktff.org/maclar/1988
2012-02-26,2011-2012,Süper Lig,Doğan Türk Birliği,Mağusa Türk Gücü,2,2,D,0,0,1905,https://ktff.org/maclar/1905
2012-02-26,2011-2012,Süper Lig,Lefke TSK,Göçmenköy İYSK,5,0,H,0,0,1906,https://ktff.org/maclar/1906
2012-02-26,2011-2012,Süper Lig,Cihangir GSK,Yenicami AK,2,1,H,0,0,1907,https://ktff.org/maclar/1907
2012-02-26,2011-2012,1. Lig,Gençlik Gücü TSK,Ozanköy SK,7,1,H,0,0,1987,https://ktff.org/maclar/1987
2012-02-26,2011-2012,1. Lig,Çanakkale TSK,Türkmenköy ASK,1,2,A,0,0,1989,https://ktff.org/maclar/1989
2012-02-26,2011-2012,1. Lig,Alsancak Yeşilova SK,Baf Ülkü Yurdu,1,1,D,0,0,1990,https://ktff.org/maclar/1990
2012-02-26,2011-2012,1. Lig,Hamitköy ŞHSK,Serdarlı GB,0,0,D,0,0,1991,https://ktff.org/maclar/1991
2012-02-29,2011-2012,Süper Lig,Göçmenköy İYSK,Doğan Türk Birliği,0,3,A,0,1,1894,https://ktff.org/maclar/1894
2012-03-02,2011-2012,Süper Lig,Yenicami AK,Doğan Türk Birliği,0,2,A,0,0,1915,https://ktff.org/maclar/1915
2012-03-03,2011-2012,Süper Lig,Gönyeli SK,Çetinkaya TSK,2,7,A,0,0,1916,https://ktff.org/maclar/1916
2012-03-03,2011-2012,Süper Lig,Mağusa Türk Gücü,Lefke TSK,1,2,A,0,0,1917,https://ktff.org/maclar/1917
2012-03-03,2011-2012,Süper Lig,Türk Ocağı Limasol SK,Cihangir GSK,1,3,A,0,0,1918,https://ktff.org/maclar/1918
2012-03-03,2011-2012,1. Lig,Yeniboğaziçi DSK,Görneç KSK,1,1,D,0,0,1999,https://ktff.org/maclar/1999
2012-03-03,2011-2012,1. Lig,Türkmenköy ASK,Alsancak Yeşilova SK,2,2,D,0,0,2000,https://ktff.org/maclar/2000
2012-03-03,2011-2012,1. Lig,Baf Ülkü Yurdu,Binatlı YSK,1,1,D,0,0,2001,https://ktff.org/maclar/2001
2012-03-04,2011-2012,Süper Lig,Bostancı Bağcıl SK,Lapta Türk Birliği SK,1,1,D,0,0,1919,https://ktff.org/maclar/1919
2012-03-04,2011-2012,Süper Lig,Düzkaya KOSK,Küçük Kaymaklı TSK,0,2,A,0,0,1920,https://ktff.org/maclar/1920
2012-03-04,2011-2012,Süper Lig,Göçmenköy İYSK,Bellapais Tatlısu HOSK,2,1,H,0,0,1921,https://ktff.org/maclar/1921
2012-03-04,2011-2012,1. Lig,Dumlupınar TSK,Gençlik Gücü TSK,1,5,A,0,0,2002,https://ktff.org/maclar/2002
2012-03-04,2011-2012,1. Lig,Serdarlı GB,Çanakkale TSK,5,0,H,0,0,2003,https://ktff.org/maclar/2003
2012-03-04,2011-2012,1. Lig,Ozanköy SK,Mormenekşe GBSK,0,1,A,0,0,2004,https://ktff.org/maclar/2004
2012-03-04,2011-2012,1. Lig,Esentepe KSKK,Hamitköy ŞHSK,1,2,A,0,0,2005,https://ktff.org/maclar/2005
2012-03-10,2011-2012,Süper Lig,Lapta Türk Birliği SK,Gönyeli SK,1,0,H,0,0,2017,https://ktff.org/maclar/2017
2012-03-10,2011-2012,Süper Lig,Küçük Kaymaklı TSK,Göçmenköy İYSK,4,0,H,0,1,2018,https://ktff.org/maclar/2018
2012-03-10,2011-2012,Süper Lig,Bellapais Tatlısu HOSK,Mağusa Türk Gücü,2,3,A,0,0,2019,https://ktff.org/maclar/2019
2012-03-10,2011-2012,Süper Lig,Lefke TSK,Yenicami AK,0,3,A,0,0,2020,https://ktff.org/maclar/2020
2012-03-10,2011-2012,1. Lig,Gençlik Gücü TSK,Yeniboğaziçi DSK,2,1,H,0,0,2073,https://ktff.org/maclar/2073
2012-03-10,2011-2012,1. Lig,Görneç KSK,Baf Ülkü Yurdu,2,1,H,0,0,2074,https://ktff.org/maclar/2074
2012-03-10,2011-2012,1. Lig,Alsancak Yeşilova SK,Serdarlı GB,1,1,D,0,0,2075,https://ktff.org/maclar/2075
2012-03-10,2011-2012,1. Lig,Çanakkale TSK,Esentepe KSKK,1,2,A,0,0,2076,https://ktff.org/maclar/2076
2012-03-11,2011-2012,Süper Lig,Türk Ocağı Limasol SK,Bostancı Bağcıl SK,0,3,A,0,0,2021,https://ktff.org/maclar/2021
2012-03-11,2011-2012,Süper Lig,Çetinkaya TSK,Düzkaya KOSK,0,0,D,0,0,2022,https://ktff.org/maclar/2022
2012-03-11,2011-2012,Süper Lig,Cihangir GSK,Doğan Türk Birliği,4,3,H,0,0,2023,https://ktff.org/maclar/2023
2012-03-11,2011-2012,1. Lig,Ozanköy SK,Dumlupınar TSK,1,0,H,0,0,2077,https://ktff.org/maclar/2077
2012-03-11,2011-2012,1. Lig,Binatlı YSK,Türkmenköy ASK,0,0,D,0,0,2078,https://ktff.org/maclar/2078
2012-03-11,2011-2012,1. Lig,Mormenekşe GBSK,Hamitköy ŞHSK,2,0,H,0,0,2079,https://ktff.org/maclar/2079
2012-03-17,2011-2012,Süper Lig,Mağusa Türk Gücü,Küçük Kaymaklı TSK,3,0,H,0,0,2031,https://ktff.org/maclar/2031
2012-03-17,2011-2012,Süper Lig,Doğan Türk Birliği,Lefke TSK,1,1,D,0,0,2032,https://ktff.org/maclar/2032
2012-03-17,2011-2012,Süper Lig,Bostancı Bağcıl SK,Cihangir GSK,2,1,H,0,0,2033,https://ktff.org/maclar/2033
2012-03-17,2011-2012,Süper Lig,Göçmenköy İYSK,Çetinkaya TSK,0,4,A,0,0,2034,https://ktff.org/maclar/2034
2012-03-17,2011-2012,1. Lig,Yeniboğaziçi DSK,Ozanköy SK,0,2,A,0,0,2087,https://ktff.org/maclar/2087
2012-03-17,2011-2012,1. Lig,Hamitköy ŞHSK,Çanakkale TSK,6,0,H,0,0,2088,https://ktff.org/maclar/2088
2012-03-17,2011-2012,1. Lig,Serdarlı GB,Binatlı YSK,7,0,H,0,0,2089,https://ktff.org/maclar/2089
2012-03-18,2011-2012,Süper Lig,Düzkaya KOSK,Lapta Türk Birliği SK,0,1,A,0,0,2035,https://ktff.org/maclar/2035
2012-03-18,2011-2012,Süper Lig,Gönyeli SK,Türk Ocağı Limasol SK,1,4,A,0,0,2036,https://ktff.org/maclar/2036
2012-03-18,2011-2012,Süper Lig,Yenicami AK,Bellapais Tatlısu HOSK,5,1,H,0,0,2037,https://ktff.org/maclar/2037
2012-03-18,2011-2012,1. Lig,Türkmenköy ASK,Görneç KSK,1,1,D,0,0,2090,https://ktff.org/maclar/2090
2012-03-18,2011-2012,1. Lig,Dumlupınar TSK,Mormenekşe GBSK,1,2,A,0,0,2091,https://ktff.org/maclar/2091
2012-03-18,2011-2012,1. Lig,Baf Ülkü Yurdu,Gençlik Gücü TSK,1,2,A,0,0,2092,https://ktff.org/maclar/2092
2012-03-18,2011-2012,1. Lig,Esentepe KSKK,Alsancak Yeşilova SK,3,0,H,0,0,2093,https://ktff.org/maclar/2093
2012-03-24,2011-2012,1. Lig,Görneç KSK,Serdarlı GB,0,2,A,0,0,2101,https://ktff.org/maclar/2101
2012-03-24,2011-2012,1. Lig,Mormenekşe GBSK,Çanakkale TSK,7,0,H,0,0,2102,https://ktff.org/maclar/2102
2012-03-24,2011-2012,1. Lig,Ozanköy SK,Baf Ülkü Yurdu,1,0,H,0,0,2103,https://ktff.org/maclar/2103
2012-03-24,2011-2012,1. Lig,Binatlı YSK,Esentepe KSKK,1,1,D,0,0,2104,https://ktff.org/maclar/2104
2012-03-24,2011-2012,1. Lig,Dumlupınar TSK,Yeniboğaziçi DSK,1,2,A,0,0,2105,https://ktff.org/maclar/2105
2012-03-24,2011-2012,1. Lig,Gençlik Gücü TSK,Türkmenköy ASK,1,0,H,0,0,2106,https://ktff.org/maclar/2106
2012-03-24,2011-2012,1. Lig,Alsancak Yeşilova SK,Hamitköy ŞHSK,0,1,A,0,0,2107,https://ktff.org/maclar/2107
2012-03-25,2011-2012,Süper Lig,Çetinkaya TSK,Mağusa Türk Gücü,3,0,H,0,0,2045,https://ktff.org/maclar/2045
2012-03-25,2011-2012,Süper Lig,Türk Ocağı Limasol SK,Düzkaya KOSK,5,4,H,0,0,2046,https://ktff.org/maclar/2046
2012-03-25,2011-2012,Süper Lig,Cihangir GSK,Lefke TSK,3,1,H,0,0,2047,https://ktff.org/maclar/2047
2012-03-25,2011-2012,Süper Lig,Lapta Türk Birliği SK,Göçmenköy İYSK,2,0,H,0,0,2048,https://ktff.org/maclar/2048
2012-03-25,2011-2012,Süper Lig,Küçük Kaymaklı TSK,Yenicami AK,0,3,A,0,0,2049,https://ktff.org/maclar/2049
2012-03-25,2011-2012,Süper Lig,Bostancı Bağcıl SK,Gönyeli SK,2,1,H,0,0,2050,https://ktff.org/maclar/2050
2012-03-25,2011-2012,Süper Lig,Bellapais Tatlısu HOSK,Doğan Türk Birliği,1,2,A,0,0,2051,https://ktff.org/maclar/2051
2012-03-30,2011-2012,Süper Lig,Yenicami AK,Çetinkaya TSK,1,3,A,0,0,2059,https://ktff.org/maclar/2059
2012-03-31,2011-2012,Süper Lig,Doğan Türk Birliği,Küçük Kaymaklı TSK,0,2,A,0,0,2060,https://ktff.org/maclar/2060
2012-03-31,2011-2012,Süper Lig,Mağusa Türk Gücü,Lapta Türk Birliği SK,4,1,H,0,0,2061,https://ktff.org/maclar/2061
2012-03-31,2011-2012,Süper Lig,Göçmenköy İYSK,Türk Ocağı Limasol SK,3,0,H,0,0,2062,https://ktff.org/maclar/2062
2012-03-31,2011-2012,Süper Lig,Gönyeli SK,Cihangir GSK,1,0,H,0,0,2063,https://ktff.org/maclar/2063
2012-03-31,2011-2012,Süper Lig,Lefke TSK,Bellapais Tatlısu HOSK,1,0,H,0,0,2064,https://ktff.org/maclar/2064
2012-03-31,2011-2012,Süper Lig,Düzkaya KOSK,Bostancı Bağcıl SK,2,2,D,0,0,2072,https://ktff.org/maclar/2072
2012-04-01,2011-2012,1. Lig,Hamitköy ŞHSK,Binatlı YSK,3,1,H,0,0,2115,https://ktff.org/maclar/2115
2012-04-01,2011-2012,1. Lig,Esentepe KSKK,Görneç KSK,1,1,D,0,0,2116,https://ktff.org/maclar/2116
2012-04-01,2011-2012,1. Lig,Serdarlı GB,Gençlik Gücü TSK,2,1,H,0,0,2117,https://ktff.org/maclar/2117
2012-04-01,2011-2012,1. Lig,Baf Ülkü Yurdu,Dumlupınar TSK,1,3,A,0,0,2118,https://ktff.org/maclar/2118
2012-04-01,2011-2012,1. Lig,Türkmenköy ASK,Ozanköy SK,3,0,H,0,0,2119,https://ktff.org/maclar/2119
2012-04-01,2011-2012,1. Lig,Çanakkale TSK,Alsancak Yeşilova SK,2,0,H,0,0,2120,https://ktff.org/maclar/2120
2012-04-01,2011-2012,1. Lig,Yeniboğaziçi DSK,Mormenekşe GBSK,1,3,A,0,0,2121,https://ktff.org/maclar/2121
2012-04-07,2011-2012,Süper Lig,Türk Ocağı Limasol SK,Mağusa Türk Gücü,2,5,A,0,0,2319,https://ktff.org/maclar/2319
2012-04-07,2011-2012,Süper Lig,Lapta Türk Birliği SK,Yenicami AK,2,1,H,0,0,2320,https://ktff.org/maclar/2320
2012-04-07,2011-2012,Süper Lig,Cihangir GSK,Bellapais Tatlısu HOSK,1,0,H,0,0,2321,https://ktff.org/maclar/2321
2012-04-07,2011-2012,Süper Lig,Gönyeli SK,Düzkaya KOSK,1,3,A,0,0,2322,https://ktff.org/maclar/2322
2012-04-07,2011-2012,Süper Lig,Bostancı Bağcıl SK,Göçmenköy İYSK,3,0,H,0,0,2323,https://ktff.org/maclar/2323
2012-04-08,2011-2012,Süper Lig,Çetinkaya TSK,Doğan Türk Birliği,2,1,H,0,0,2324,https://ktff.org/maclar/2324
2012-04-08,2011-2012,Süper Lig,Küçük Kaymaklı TSK,Lefke TSK,1,0,H,0,0,2325,https://ktff.org/maclar/2325
2012-04-08,2011-2012,1. Lig,Yeniboğaziçi DSK,Baf Ülkü Yurdu,2,1,H,0,0,2333,https://ktff.org/maclar/2333
2012-04-08,2011-2012,1. Lig,Dumlupınar TSK,Türkmenköy ASK,1,1,D,0,0,2334,https://ktff.org/maclar/2334
2012-04-08,2011-2012,1. Lig,Ozanköy SK,Serdarlı GB,0,1,A,0,0,2335,https://ktff.org/maclar/2335
2012-04-08,2011-2012,1. Lig,Gençlik Gücü TSK,Esentepe KSKK,3,1,H,0,0,2336,https://ktff.org/maclar/2336
2012-04-08,2011-2012,1. Lig,Görneç KSK,Hamitköy ŞHSK,1,7,A,0,0,2337,https://ktff.org/maclar/2337
2012-04-08,2011-2012,1. Lig,Binatlı YSK,Çanakkale TSK,6,0,H,0,0,2338,https://ktff.org/maclar/2338
2012-04-08,2011-2012,1. Lig,Mormenekşe GBSK,Alsancak Yeşilova SK,1,3,A,0,0,2339,https://ktff.org/maclar/2339
2012-04-14,2011-2012,Süper Lig,Lefke TSK,Çetinkaya TSK,2,1,H,0,0,2347,https://ktff.org/maclar/2347
2012-04-14,2011-2012,Süper Lig,Yenicami AK,Türk Ocağı Limasol SK,8,1,H,0,0,2348,https://ktff.org/maclar/2348
2012-04-14,2011-2012,Süper Lig,Mağusa Türk Gücü,Bostancı Bağcıl SK,1,1,D,0,0,2349,https://ktff.org/maclar/2349
2012-04-14,2011-2012,Süper Lig,Göçmenköy İYSK,Gönyeli SK,4,2,H,0,0,2350,https://ktff.org/maclar/2350
2012-04-14,2011-2012,Süper Lig,Bellapais Tatlısu HOSK,Küçük Kaymaklı TSK,4,3,H,0,0,2351,https://ktff.org/maclar/2351
2012-04-14,2011-2012,Süper Lig,Doğan Türk Birliği,Lapta Türk Birliği SK,4,0,H,0,0,2352,https://ktff.org/maclar/2352
2012-04-14,2011-2012,Süper Lig,Düzkaya KOSK,Cihangir GSK,1,4,A,0,0,2353,https://ktff.org/maclar/2353
2012-04-15,2011-2012,1. Lig,Çanakkale TSK,Görneç KSK,0,4,A,0,0,2361,https://ktff.org/maclar/2361
2012-04-15,2011-2012,1. Lig,Esentepe KSKK,Ozanköy SK,2,3,A,0,0,2362,https://ktff.org/maclar/2362
2012-04-15,2011-2012,1. Lig,Türkmenköy ASK,Yeniboğaziçi DSK,1,0,H,0,0,2363,https://ktff.org/maclar/2363
2012-04-15,2011-2012,1. Lig,Alsancak Yeşilova SK,Binatlı YSK,0,2,A,0,0,2364,https://ktff.org/maclar/2364
2012-04-15,2011-2012,1. Lig,Hamitköy ŞHSK,Gençlik Gücü TSK,1,1,D,0,0,2365,https://ktff.org/maclar/2365
2012-04-15,2011-2012,1. Lig,Serdarlı GB,Dumlupınar TSK,2,1,H,0,0,2366,https://ktff.org/maclar/2366
2012-04-15,2011-2012,1. Lig,Baf Ülkü Yurdu,Mormenekşe GBSK,1,2,A,0,0,2367,https://ktff.org/maclar/2367
2012-04-18,2011-2012,Süper Lig,Lefke TSK,Türk Ocağı Limasol SK,2,2,D,0,1,1852,https://ktff.org/maclar/1852
2012-04-18,2011-2012,Süper Lig,Cihangir GSK,Göçmenköy İYSK,5,1,H,0,1,1853,https://ktff.org/maclar/1853
2012-04-18,2011-2012,Süper Lig,Küçük Kaymaklı TSK,Çetinkaya TSK,8,1,H,0,1,1854,https://ktff.org/maclar/1854
2012-04-18,2011-2012,Süper Lig,Yenicami AK,Gönyeli SK,1,0,H,0,1,1855,https://ktff.org/maclar/1855
2012-04-18,2011-2012,Süper Lig,Bellapais Tatlısu HOSK,Lapta Türk Birliği SK,1,2,A,0,1,1856,https://ktff.org/maclar/1856
2012-04-18,2011-2012,Süper Lig,Doğan Türk Birliği,Bostancı Bağcıl SK,5,0,H,0,1,1857,https://ktff.org/maclar/1857
2012-04-18,2011-2012,Süper Lig,Mağusa Türk Gücü,Düzkaya KOSK,3,0,H,1,1,1858,https://ktff.org/maclar/1858
2012-04-18,2011-2012,1. Lig,Hamitköy ŞHSK,Dumlupınar TSK,3,0,H,1,1,1936,https://ktff.org/maclar/1936
2012-04-18,2011-2012,1. Lig,Serdarlı GB,Baf Ülkü Yurdu,1,2,A,0,1,1937,https://ktff.org/maclar/1937
2012-04-18,2011-2012,1. Lig,Çanakkale TSK,Ozanköy SK,3,0,H,1,1,1938,https://ktff.org/maclar/1938
2012-04-18,2011-2012,1. Lig,Mormenekşe GBSK,Türkmenköy ASK,3,3,D,0,1,1939,https://ktff.org/maclar/1939
2012-04-18,2011-2012,1. Lig,Esentepe KSKK,Yeniboğaziçi DSK,2,0,H,0,1,1940,https://ktff.org/maclar/1940
2012-04-18,2011-2012,1. Lig,Binatlı YSK,Görneç KSK,3,0,H,0,1,1941,https://ktff.org/maclar/1941
2012-04-18,2011-2012,1. Lig,Alsancak Yeşilova SK,Gençlik Gücü TSK,1,2,A,0,1,1942,https://ktff.org/maclar/1942
2012-04-19,2011-2012,1. Lig,Gençlik Gücü TSK,Çanakkale TSK,1,2,A,0,0,2394,https://ktff.org/maclar/2394
2012-04-21,2011-2012,Süper Lig,Gönyeli SK,Mağusa Türk Gücü,2,4,A,0,0,2375,https://ktff.org/maclar/2375
2012-04-21,2011-2012,Süper Lig,Bostancı Bağcıl SK,Yenicami AK,2,0,H,0,0,2376,https://ktff.org/maclar/2376
2012-04-21,2011-2012,Süper Lig,Çetinkaya TSK,Bellapais Tatlısu HOSK,4,2,H,0,0,2377,https://ktff.org/maclar/2377
2012-04-21,2011-2012,Süper Lig,Düzkaya KOSK,Göçmenköy İYSK,2,0,H,0,0,2378,https://ktff.org/maclar/2378
2012-04-21,2011-2012,Süper Lig,Türk Ocağı Limasol SK,Doğan Türk Birliği,2,2,D,0,0,2379,https://ktff.org/maclar/2379
2012-04-21,2011-2012,Süper Lig,Lapta Türk Birliği SK,Lefke TSK,2,1,H,0,0,2380,https://ktff.org/maclar/2380
2012-04-21,2011-2012,Süper Lig,Küçük Kaymaklı TSK,Cihangir GSK,1,2,A,0,0,2381,https://ktff.org/maclar/2381
